"longitude","latitude","SPL"
-71.748995,17.53122667,130.316144442761
-71.893605,20.26601667,146.564636578823
-71.96166667,24.00166667,136.125016586063
-71.87333333,28.08,118.214419939296
-71.87863333,29.19493333,139.801159862941
-71.67330333,31.879725,139.250465085845
-71.84815833,31.78551,137.62572020181
-71.09528167,32.34196833,152.427479235727
-71.78833333,33.66437167,135.684466040332
-71.38333333,33.055,127.608852244366
-71.181475,34.04690833,134.641823608497
-71.26374667,35.14726667,132.32519003247
-71.94166667,36.55666667,131.543416778019
-71.09833333,37.51333333,132.391165780499
-71.25255833,37.841375,153.553419324492
-71.95333333,37.53,130.889922230308
-71.5383,37.028785,134.613392588023
-71.68466333,37.43425,137.486400349445
-71.98608667,39.75741833,129.206638435682
-71.985,39.96666667,120.549381167547
-71.90011333,40.875605,117.666409829628
-71.530165,41.25,130.457835354618
-71.21862333,41.58789,0
-71.313085,41.57052667,0
-71.45196,41.39048667,113.59490509186
-71.6249,41.18990333,126.872586823032
-71.413735,41.3072,124.175384955641
-71.35303,41.55095333,137.302151278845
-71.52542,41.31341,131.548838634625
-71.59445667,41.20235667,NA
-71.95699167,41.292655,0
-71.39077,41.80341833,133.2679504379
-71.30346667,41.58603,132.630406782206
-71.02074167,42.34986,0
-71.03038667,42.30171333,220.197035370058
-70.85,-53.13,107.896249248471
-70.83996667,-53.31378833,135.491638966559
-70.83124333,-53.54764833,133.030130678619
-70.236035,11.728375,0
-70.14585833,12.69950667,123.678792927461
-70.30765333,12.56866333,143.559122819158
-70.93581,13.40496,137.297590245248
-70.86092833,13.298185,125.14478477299
-70.18142667,15.508465,127.245325097998
-70.19903167,15.03238167,135.600882214958
-70.07017333,16.04464167,132.001222849482
-70.24833333,16.45,139.661126036792
-70.49,16.93666667,141.26372197274
-70.49333333,16.395,140.92200280863
-70.43267167,17.19844833,135.484250645815
-70.33688333,17.46341333,140.284250645815
-70.06020667,17.86807,133.765610203677
-70.08666667,18.195,129.51348707377
-70.862225,21.270385,147.997126633114
-70.550715,22.44850333,141.6176954942
-70.41265833,24.03131167,134.012237810631
-70.94264833,27.41755167,147.075755387552
-70.035,28.96666667,135.850308543055
-70.54090667,31.523605,132.766458444589
-70.24666667,33.58166667,145.999113622563
-70.63833333,33.25166667,152.617873298262
-70.932415,36.074725,142.04062828198
-70.29166667,37.56166667,140.331888282724
-70.55,38.18833333,134.723627252079
-70.99833333,38.72333333,150.95319155941
-70.40738333,39.11597167,142.874142502482
-70.59833333,40.41333333,142.355194424838
-70.330735,41.78019167,0
-70.880405,41.56091667,124.874421961704
-70.892225,41.51409,118.171145402707
-70.29166667,41.61666667,141.911700362921
-70.60495833,41.99771167,112.959395132151
-70.28371167,41.58540333,118.40568688627
-70.73960167,41.67983667,109.03089688934
-70.68833333,41.46833333,151.185139398779
-70.48812167,41.77904167,0
-70.198905,41.41927333,108.60260252425
-70.60387167,41.530275,114.131193557757
-70.68846667,41.5444,133.331193557757
-70.67610667,41.22801,114.761778642712
-70.46544,41.46965833,125.354528501476
-70.88339,41.588875,127.777392521181
-70.59739167,41.49283,128.941545940184
-70.67249833,41.51949667,127.33318340047
-70.58982333,41.5248,114.653040391471
-70.64350333,41.72038833,125.696249248471
-70.285,41.62166667,154.434526764862
-70.60666667,41.54,115.686490359852
-70.62057833,41.73923,115.058166883737
-70.588345,41.47157,126.977935054102
-70.10744833,41.430195,134.035019852575
-70.50666667,41.38166667,213.896249248471
-70.39966667,41.59936833,0
-70.86683833,41.56707167,0
-70.65666667,41.74,219.419520136219
-70.95329333,42.33717833,149.782641264465
-70.88497167,42.41422333,0
-70.52358333,42.386185,0
-70.56549833,42.607235,0
-70.39333333,42.34333333,135.285203241654
-70.16110667,42.03398667,128.478880631185
-70.185,42.04166667,136.847869907677
-70.98998,42.31928,0
-70.96513667,42.29552167,137.827191169163
-70.17666667,42.02166667,0
-70.69,42.915,113.982977267453
-70.84397167,42.52347167,132.230406782206
-70.63770833,42.12024167,0
-70.443785,42.46739167,111.6337582908
-70.78972333,42.547905,155.2082923911
-70.20764,43.68687833,0
-70.37166667,47.44333333,131.314922923791
-70.21858167,47.48423333,134.927524197408
-70.75666667,47.04166667,133.534873004635
-70.20404,47.55493167,0
-70.633775,48.3655,111.320969144406
-70.88,72.01166667,135.459428336186
-69.325,12.14166667,130.805783703681
-69.99960333,12.48114667,218.794720491768
-69.38511667,12.14375333,127.68067121493
-69.35267167,13.63674333,126.323580726991
-69.20537333,13.59939,137.405748137126
-69.703485,18.26633333,141.993389717611
-69.80245833,21.11283,143.079210616467
-69.573295,21.89131833,142.235457376395
-69.71083333,24.708795,153.560573114838
-69.75070833,26.82918333,144.231885408436
-69.16870667,27.85908333,130.129160289174
-69.93104667,30.39534167,137.276034853576
-69.47646167,33.740815,199.037566970457
-69.94624333,33.47433333,140.137500164612
-69.40247833,33.55361333,135.2051413925
-69.53543333,34.67874,133.950353662632
-69.03834333,40.73300333,134.446444797522
-69.87585833,41.40785833,122.051090165248
-69.92666667,41.2,126.910517799822
-69.94573,41.66630167,0
-69.03990833,42.97300167,138.623280232238
-69.08938667,43.946355,115.20568688627
-69.175345,43.86811167,0
-69.60239833,43.693585,121.285797903887
-69.571235,43.841635,114.666409829628
-69.79471333,43.86155,128.600508156487
-69.09713,44.10338167,0
-69.18767833,44.05856167,124.43089688934
-69.76886667,47.78925,131.619261687208
-69.59046667,48.17815333,0
-69.95824833,48.23514667,0
-69.39833333,48.3,130.014425228078
-69.41082333,48.31527833,0
-69.50851167,48.23368333,119.647379800543
-69.400225,48.31788667,117.503662672676
-69.55370667,48.22255,129.839139835231
-69.19568833,48.408945,135.095567574954
-69.03333333,48.49833333,138.556818263209
-69.11602833,63.82254667,0
-68.10178667,-54.87339167,114.436052492631
-68.19155333,-54.821555,121.980607865223
-68.27388167,-54.82637833,117.824820955994
-68.01872333,10.486965,121.077760287406
-68.27552667,10.80045,NA
-68.61408333,11.48466,119.01598684291
-68.93148667,12.11152667,222.663859731167
-68.959775,12.109635,0
-68.75474,12.647935,132.388652049195
-68.89713667,12.08253333,0
-68.740375,13.55665167,139.631953861362
-68.53941833,17.37374333,133.13716856592
-68.58578167,18.97491833,0
-68.62333333,19.36,124.562093776973
-68.95,19.77333333,134.854751515532
-68.38666667,20.24166667,136.395638637622
-68.28236833,22.90430167,122.898700272433
-68.870275,25.43096167,135.189919237319
-68.39166667,29.48666667,131.410195914136
-68.53151667,29.39405,132.582817908768
-68.64833333,32.84166667,126.550223474499
-68.80166667,32.50166667,135.215483771449
-68.12277333,32.7721,130.407012650002
-68.060115,34.757725,153.894017598378
-68.95333333,35.145,138.655290599218
-68.24584833,36.12286167,178.845158794529
-68.99234,37.76135833,131.25809457191
-68.05,37.78166667,132.819491810681
-68.07,38.15666667,132.567701828938
-68.80112667,40.58567,144.447439037417
-68.97034,43.99524667,146.497638036894
-68.97093167,43.99764833,123.152796802805
-68.875,44.05,120.627578316816
-68.17361167,44.325685,0
-68.32666667,44.36166667,213.369204981657
-68.28698167,44.28212333,121.266409829628
-68.66685333,44.12430167,0
-68.30902333,44.32000833,NA
-68.885595,44.03823333,109.239136854651
-68.44341,44.31682167,118.355913453692
-68.53083667,44.303885,117.6082923911
-68.575025,44.22007833,133.247869907677
-68.606635,44.138825,143.277760287406
-68.66999333,44.09589,0
-68.83281667,44.03105333,0
-68.99870833,44.09201167,117.954428547738
-68.36280333,44.22446333,119.051499783199
-68.68237167,48.44359833,109.577392521181
-68.57666667,48.62,135.915370805162
-68.73,48.63666667,134.323214763799
-68.33373,61.61785,139.662521684446
-67.713385,-54.88598,0
-67.069785,10.72036833,132.211332596695
-67.23819,13.06665167,131.123458195599
-67.68666667,13.98,135.854611690043
-67.39928667,15.18367833,131.312031435853
-67.74345167,18.91670167,136.689784052652
-67.65996667,19.16772333,144.342981933002
-67.720835,19.75161833,145.062651884359
-67.19852167,19.39359,135.581737586804
-67.86833333,22.60166667,134.343506256376
-67.45768833,25.61207333,0
-67.83833333,26.07,130.27251734431
-67.12333333,29.80833333,150.471815102248
-67.55194167,29.601075,134.176772409848
-67.11075167,29.47807667,148.534471121118
-67.43927833,29.339115,134.631249617173
-67.61212667,31.88854833,140.900561153632
-67.84328333,31.54396667,143.164392241671
-67.61691833,32.24758167,136.858705512797
-67.657795,35.12563333,138.640677092588
-67.755,35.83,144.045881667572
-67.11278167,43.04026833,127.207112092514
-67.01375,45.05707667,0
-67.025555,45.008935,0
-67.255,49.11833333,135.63103818764
-67.01240667,61.44177833,136.867665676891
-66.37666667,-51.295,137.2542895783
-66.95624,-49.78116167,136.891136536649
-66.563815,-46.58567833,115.642758696008
-66.12070667,10.52275833,0
-66.87666667,10.63833333,116.664839945434
-66.76286667,11.46756667,134.783085973077
-66.47,13.48666667,143.395347069919
-66.31400833,13.43796167,131.516214730691
-66.52622667,13.72460667,134.546894820136
-66.06833333,16.745,133.792359380845
-66.61617,16.68684333,134.791493318328
-66.444235,19.87902167,128.682533656573
-66.79756667,19.64225,131.034920992105
-66.302195,19.56328667,128.151372394307
-66.317255,20.48747167,132.600777093148
-66.41775833,20.23781667,153.695720313702
-66.24488,27.84617833,138.206130990852
-66.07081167,27.45339,130.552422052864
-66.09273833,29.823745,149.97409398082
-66.06801667,29.93858333,135.733354495092
-66.71295833,32.96278833,150.097541658295
-66.28438333,33.83673833,137.035493686772
-66.434435,33.273395,171.591046767692
-66.20361667,33.545705,132.770590152356
-66.00149167,35.09292333,142.349231391985
-66.37166667,36.29833333,140.793431789879
-66.86333333,37.21,133.188004586875
-66.14333333,38.31333333,143.276488419092
-66.92,38.29166667,137.183869707912
-66.34427167,41.42632333,133.135894689828
-66.23394667,42.48804333,121.140413624992
-66.99083333,42.44366667,137.232879466912
-66.02391667,43.58942667,110.641199826559
-66.70567333,43.855925,176.605832225608
-66.15242333,43.78097,0
-66.77166,44.91473,127.893138676025
-66.75666667,44.85833333,131.894400957919
-66.23852,44.83121,135.603459184711
-66.33532333,44.28924667,117.750665059705
-66.99834,45.05273,0
-66.385,48.07333333,0
-66.44505333,49.29185833,134.858554850873
-66.13718333,70.90168833,136.80229952608
-65.64861667,-55.60681667,138.722750203141
-65.07772167,-51.66855333,138.61245755473
-65.38761667,-49.205,137.873830064919
-65.90974333,-12.60092167,138.417778618196
-65.075,10.36833333,127.513716311722
-65.81780333,12.23045167,153.250722321736
-65.86130667,13.42316833,140.602389449901
-65.51893333,13.23046667,138.4970027677
-65.875565,14.93723333,136.523437655919
-65.59191167,15.23319167,139.806664419107
-65.36166667,15.35333333,138.905429850249
-65.90833333,16.305,132.854664078783
-65.70833333,16.39,149.945713334045
-65.30632333,18.03131833,134.054682573996
-65.72624333,18.44094167,0
-65.83833333,19.88166667,158.121767067813
-65.87134333,19.70578,141.190030480954
-65.775,26.81166667,134.571570874748
-65.06088,27.61353167,134.57891664681
-65.8904,29.53525167,138.314642126244
-65.63333333,31.55666667,132.362998237193
-65.12,33.85833333,131.303823312373
-65.88611667,34.85690167,137.147764470779
-65.289605,36.46773667,130.298942564119
-65.91548,36.20126,141.698008449082
-65.24666667,36.02166667,152.467889707174
-65.454325,37.30737333,131.621296119362
-65.17357333,38.37295667,144.572475253403
-65.29286667,42.32329333,135.373725569244
-65.79107,44.73292333,148.140792649334
-65.851345,44.67947667,112.538336834278
-65.02887167,48.07439,117.720000040798
-65.74333333,49.46333333,129.22703441404
-64.09166667,-46.87833333,139.273349103003
-64.05833333,-45.785,132.391495085193
-64.18333333,-42.95666667,115.034115213961
-64.66905333,10.20705167,0
-64.65807333,10.23717,0
-64.80218,10.16805333,114.869520322094
-64.22763333,10.8255,125.676219679135
-64.85246,10.18620333,107.857679757183
-64.69492,10.23430833,0
-64.74201833,10.205075,0
-64.63568,10.24869,0
-64.51433167,10.37068167,119.992792674743
-64.66558,10.21617333,132.422166816894
-64.6676,10.26897,0
-64.65954333,10.22686333,0
-64.26504667,10.5219,124.958602026848
-64.80832,10.149755,123.477760287406
-64.05166667,11.96333333,143.524412286419
-64.944715,12.745065,140.884250645815
-64.579035,12.06326667,139.599663824086
-64.55744333,14.67832333,151.095590949255
-64.661855,14.08725833,130.448342597957
-64.00833333,15.76666667,137.575868664556
-64.7,17.765,131.75720687038
-64.91166667,17.74166667,131.849809475438
-64.95552,18.38709833,0
-64.96318333,18.32225,106.591760034688
-64.72590667,18.3764,138.026832313052
-64.83485333,18.32922,120.669758357642
-64.61833333,18.40166667,0
-64.99461833,19.22692667,133.230964040878
-64.55332667,20.76923167,141.375807918285
-64.98666667,21.89166667,143.86567756506
-64.91689167,22.057545,133.16969508879
-64.78533333,29.3975,133.417545915452
-64.499235,31.88350667,148.52511616843
-64.80596667,32.29060833,0
-64.29,33.525,130.36969508879
-64.915,34.22666667,145.866624444967
-64.82847833,37.90114333,138.202317680964
-64.49107167,37.55619,133.640788100179
-64.757965,40.04015,143.6685064898
-64.8,40.71,133.508795238854
-64.77487167,40.86372667,132.902826239575
-64.82845667,41.762225,136.27014499382
-64.435,42.55333333,127.727815189443
-64.23674,44.53281667,0
-64.44496833,46.722605,131.19230256761
-64.81666667,46.95333333,111.6082923911
-64.623325,46.73787833,111.931193557757
-64.11003167,48.73110167,0
-63.374735,-54.22705,129.776390432274
-63.80692333,-49.17447333,135.713199960244
-63.25882333,-44.48404667,131.360086211433
-63.32666667,-44.47666667,113.797835966168
-63.81466833,10.96519333,0
-63.63833333,11.98833333,138.577278359068
-63.92166667,11.97,128.579432478995
-63.66333333,11.43166667,136.152422052864
-63.34877333,12.42822,145.023155300524
-63.30519333,12.45249,142.240524837948
-63.12641,17.94232667,113.29546887591
-63.07717667,17.90288833,133.437942298062
-63.10131167,17.68276167,136.349455923717
-63.97,21.135,149.74517394077
-63.54736167,22.76913833,142.764582925356
-63.54856833,27.220935,254.303512823397
-63.80816667,29.31333333,135.084095314198
-63.11092667,29.37063,148.130376984376
-63.06427833,32.21606333,133.50839461814
-63.990595,33.00380667,217.273494725473
-63.344685,37.36587333,134.50253009019
-63.96103167,38.84725,131.785184652293
-63.53979167,43.63923167,142.867693694246
-63.9664,44.61180833,130.29264828731
-63.46789,44.44343,147.398747230327
-63.89333333,49.99833333,129.582922920833
-63.60328833,50.234795,117.616970037757
-63.72166667,62.60833333,134.730895358873
-62.84501667,-45.26322,116.660340709234
-62.75166667,-44.72833333,116.747725914168
-62.73357,-44.787415,112.195932443132
-62.76166667,-44.84833333,121.160030805065
-62.46666667,-43.42833333,119.154954199099
-62.465,-43.52166667,114.876698771522
-62.49131167,-43.52057667,120.461688307936
-62.63648,-43.6216,116.994658895885
-62.66137333,-43.66222833,118.331243129113
-62.50020833,-43.57416333,118.48610150009
-62.49666667,-43.54833333,118.117477142373
-62.769,-42.3767,118.183572495164
-62.10409167,-41.668035,136.067232260884
-62.189725,-38.88084833,132.994481322553
-62.12523167,-38.91606667,0
-62.03725333,-3.86553167,0
-62.64333333,8.41166667,222.690487629849
-62.07210167,8.68630833,135.875432377013
-62.005,10.955,136.617418143539
-62.03643333,11.70138333,134.639633527411
-62.23233667,11.70564,136.303510064796
-62.93666667,11.84833333,133.772840436459
-62.47462667,13.010995,134.62632934164
-62.323,15.23316667,128.339428976674
-62.41780667,15.367745,125.847893057542
-62.13815,17.084875,135.29228128676
-62.89914333,30.54196333,135.18972960253
-62.82954167,31.58824667,134.871995653975
-62.47833333,31.01,138.961044989079
-62.27833333,44.455,149.310131933697
-62.44666667,44.10333333,122.622963478633
-62.85833333,45.93833333,119.632959861247
-62.053205,46.08216833,154.131663838142
-62.87333333,49.955,131.164317330995
-62.10666667,63.66,137.243226359513
-62.61182667,68.62254,133.340807203208
-61.31447167,-47.99565833,125.075682434996
-61.03833333,-44.98166667,135.165738385512
-61.13833333,-41.995,141.080027605171
-61.89166667,-41.02166667,130.08113396088
-61.18367667,9.88545833,133.678929143936
-61.35666667,10.86333333,169.734013507817
-61.50844,10.94240333,132.086892471973
-61.00367833,10.12985333,0
-61.53969667,10.41608167,161.689040458313
-61.35895833,10.93134833,169.639783615525
-61.5774,10.64160333,115.839192261019
-61.57742,10.30962333,0
-61.20178,10.886995,141.662148515589
-61.375005,11.25961333,135.862394698549
-61.70929333,11.05919667,0
-61.22578167,11.20094333,150.095590949255
-61.25833333,11.12833333,129.350489448601
-61.66467667,11.63209833,147.718045835338
-61.505,11.59833333,136.419684029145
-61.19536667,12.903595,114.634526764862
-61.52878667,12.424445,128.997199329157
-61.40118,14.09819333,137.64667303804
-61.29884167,14.497015,133.712395949929
-61.7758,15.21500833,137.484250645815
-61.72290667,15.30360333,127.338958434177
-61.50666667,16.18,142.02059991328
-61.53797833,16.23023667,118.560118414588
-61.72787667,17.90371833,135.602008374612
-61.46333333,19.52166667,131.990268595028
-61.84835333,22.54556,132.848696359028
-61.26488167,27.126255,135.794336196285
-61.16505167,27.41715833,142.862397474523
-61.815,30.495,132.639521891449
-61.47703667,32.10063833,134.811729759406
-61.01463833,33.39402167,144.722943604008
-61.10900167,35.22723167,137.684250645815
-61.8102,35.66076667,129.706865534373
-61.29955667,38.044035,135.172464997489
-61.31060833,40.090115,131.117563695537
-61.54166667,40.29333333,136.937648596583
-61.26289833,45.535265,0
-61.3911,49.95984,133.657402196311
-61.77056833,68.557085,142.020062669141
-60.58649167,-46.70661,121.644962617052
-60.681745,-46.80818167,0
-60.98540667,-41.59606667,115.014962472217
-60.53086833,-39.32539167,130.090229674564
-60.04566,-33.444485,132.833613247758
-60.28667167,-33.22603167,136.214142556748
-60.71309667,-32.7812,0
-60.74654,-32.56591167,0
-60.30666667,9.99333333,228.997089328979
-60.91625833,10.121815,0
-60.86037333,11.534125,143.379631254933
-60.505,11.54333333,130.610587413577
-60.24971167,13.74969333,136.739018957464
-60.073845,13.01429,133.830959106793
-60.767575,17.321935,141.637979628998
-60.95786667,17.16654833,140.011192092054
-60.39495,18.43178333,132.125448057986
-60.22666667,27.66666667,130.610754396127
-60.11666667,28.68,133.833502394169
-60.32682833,30.30925667,138.786183117335
-60.76743667,31.45678333,133.05273323342
-60.36136833,32.48391167,167.425594754305
-60.71833333,40.15166667,144.320579443368
-60.037955,41.91347833,245.974943482777
-60.79286167,45.12539,134.870846693795
-60.38333333,45.00666667,135.622717945247
-60.17363,46.25843,136.161788646393
-60.09359167,46.33955,136.262552359662
-60.762465,49.88873333,133.021296119362
-60.84833333,49.88666667,133.617262555047
-59.34409,-47.60629833,136.682041926776
-59.503505,-45.83180167,140.297364810919
-59.305,-45.39,119.256996825748
-59.438195,-43.35485,149.747495456417
-59.80865667,-42.81042667,125.969312609207
-59.04651667,-42.89055167,120.428267912221
-59.95744833,-33.49875,134.210696802265
-59.96303,-31.15920333,0
-59.055925,-28.47650667,0
-59.87353333,-3.10823667,130.707227243739
-59.59823667,-3.09591833,141.100318830742
-59.1315,9.14706167,148.505606379223
-59.85666667,10.77,134.114933123816
-59.31499,10.18452333,141.77365966535
-59.03836333,10.02482833,136.604191609266
-59.87943333,12.72128167,138.874825894341
-59.78605667,13.23635,144.001233450221
-59.47348167,17.72108333,139.838388140971
-59.99539,25.12267,131.541281331747
-59.88162167,28.271405,131.511886045992
-59.389315,32.32263167,128.114557003181
-59.42996667,34.37131667,135.054985036852
-59.27502167,37.30961333,131.960996738886
-59.01333333,37.57166667,134.842013389975
-59.802835,39.95758333,146.06556665863
-59.625,39.49666667,135.91019640833
-59.58024167,39.574185,136.401233450221
-59.009445,44.09639667,123.155316624489
-59.9447,46.298635,146.931663838142
-59.97710167,47.24554167,131.103758413489
-59.28283333,47.3705,134.071895124583
-59.94666667,50.02166667,129.71099101421
-59.73061,54.92399667,127.554649512515
-59.60264667,70.33581667,135.592122266101
-58.92596333,-44.770755,0
-58.74450667,-43.22484333,0
-58.23086833,-43.33705,123.81598684291
-58.60666667,-40.88666667,135.103100813771
-58.86323,-39.93726833,135.837851006565
-58.105,-38.83,139.452915045664
-58.52322333,-34.37244167,0
-58.645,-34.265,129.543190863721
-58.302825,-34.55441667,134.435712627753
-58.45868833,-34.37704833,136.047521287657
-58.962825,-33.87547,131.109754584968
-58.46617,-3.15276833,0
-58.409185,-3.16563833,0
-58.5773,6.59493333,225.058222290105
-58.25018667,6.53238833,123.76740485192
-58.186935,7.61521333,129.66242857612
-58.52333333,9.52333333,124.979529560306
-58.374795,10.36910167,128.781526308906
-58.87781,10.566995,132.065710723864
-58.286745,11.34325667,131.199529487337
-58.09765,21.43125,130.654823679972
-58.94648167,23.946315,143.434226747272
-58.72333333,27.71166667,134.694183023413
-58.20072833,28.94919167,214.247764624755
-58.025795,28.70146,227.34910547539
-58.29333333,29.18833333,135.83752293788
-58.75886667,34.74373333,153.455081003969
-58.53429333,36.55949667,140.664250275507
-58.51045,37.939885,132.341102926377
-58.489265,37.92704833,140.514066834813
-58.18670167,37.82566833,131.792922878209
-58.16563833,40.12417167,133.27077913468
-58.99666667,43.45333333,141.829154817069
-58.68166667,46.67333333,129.583474297148
-58.275,47.17666667,132.103590920904
-58.205,47.1255,131.546597502837
-58.19,49.60666667,130.704778583154
-58.938715,50.05813,133.441823608497
-58.58989333,51.20489,112.426832313052
-58.37333333,62.59333333,130.213372226826
-57.83333333,-52.97,140.354082672718
-57.43848833,-43.16665,133.12397685234
-57.99688167,-39.7043,121.953555018281
-57.57485,-38.23699167,114.039351748879
-57.46863333,-38.07635,121.492442612075
-57.83137833,-38.42424833,119.501485129425
-57.537095,-38.04856667,220.415664169023
-57.2485,-38.23953,133.584372702982
-57.98224167,-38.54042,137.522363234325
-57.65790333,-38.60333167,122.443556709775
-57.10315,-38.222495,136.305896281691
-57.09857833,-35.13937167,113.275139902074
-57.31072,-34.90045833,134.678321771556
-57.25876167,-34.94604667,136.489922230308
-57.99666667,-34.52333333,141.910646070265
-57.79806333,-34.74125667,125.138357537525
-57.22666667,-34.97833333,131.613365817543
-57.60250167,-25.59299833,0
-57.81430167,-2.79337667,141.069767297108
-57.745,7.19,122.311556947015
-57.091695,9.781425,138.229897765985
-57.091025,9.68195333,138.770688988391
-57.78833333,9.93,143.025310950784
-57.995,10.10833333,129.74229723668
-57.97755833,10.25575667,146.150581480617
-57.38833333,11.03,155.855902373701
-57.70925167,15.439825,140.329629131887
-57.80166667,15.18333333,132.467000296059
-57.08666667,15.93,148.195439295949
-57.90666667,20.74833333,131.24654535742
-57.543235,22.85747833,248.608245254094
-57.65241333,26.54059333,136.98485349034
-57.581165,33.24442333,133.471995653975
-57.53,34.68666667,145.860606831672
-57.57149833,37.935345,142.474387511915
-57.17,38.18333333,144.17252382403
-57.796525,39.85044,133.429897765985
-57.23922833,39.78950333,133.12698250216
-57.73829167,39.29810833,134.752422052864
-57.595,40.655,135.414870855456
-57.632775,40.36165167,153.445758299633
-57.17152167,45.60579833,142.289985622425
-57.83946333,50.94868333,128.247091958218
-57.93308667,50.74635,135.865722984743
-57.33730833,54.35645,134.491815122601
-57.58,67.54,133.12243776426
-57.36281667,67.65021833,135.600140523385
-57.77405,68.02191333,133.219491810681
-57.60821333,73.30768,134.127723397871
-56.41666667,-41.78666667,119.94532247134
-56.41275333,-41.798865,0
-56.94555167,-38.24215167,136.678321771556
-56.51214167,-37.78208,136.729215615564
-56.33902167,-37.08730167,124.173081670333
-56.56132167,-36.76709,112.337925858193
-56.25937833,-35.16989833,133.586911104113
-56.06788333,-35.06755,131.857663812276
-56.17808,-35.13741,136.185085407176
-56.230765,-35.15247667,120.563149185233
-56.069445,-35.02886333,124.577392521181
-56.85071667,-35.16585,132.397209215408
-56.76333333,-35.16666667,135.186346661827
-56.07498333,-34.975075,124.986122593626
-56.12631333,-34.911475,117.249436811291
-56.488765,-34.90126,189.13886625806
-56.22123667,-34.88085167,206.506896629347
-56.09310167,-34.96461,0
-56.20282667,8.88723167,142.159793390694
-56.425435,9.62659333,141.077360706968
-56.85422,9.60064,135.040283328876
-56.24328667,9.833785,140.780592093115
-56.23088167,18.14852833,137.395439295949
-56.44636167,27.824235,144.484404825499
-56.866115,28.93786167,131.049189982059
-56.76410167,32.06000167,134.62630258532
-56.86666667,39.78666667,135.162422945762
-56.83431833,41.15709167,146.637697228355
-56.96,41.17666667,133.431846194947
-56.63333333,44.95833333,143.93317400902
-56.155,46.79,120.587409738722
-56.55900667,46.712675,131.29972404615
-56.325,46.50666667,135.546354262449
-56.80488333,46.79276667,142.922046099399
-56.42494833,47.168575,112.391760034688
-56.91,51.245,127.566800745719
-56.23613167,72.64833167,128.308373896288
-55.54024833,-50.19044833,138.310609007879
-55.71521833,-42.37150333,123.599670191664
-55.39563167,-36.152945,135.467945455611
-55.714615,-35.0834,130.236036720523
-55.07773167,-35.07632833,129.387729489144
-55.90744333,-35.07977833,135.655796369203
-55.99156,-35.04676333,115.387741112091
-55.03012333,-2.23997,133.394047590251
-55.37833333,-2.05666667,134.779560886846
-55.18042833,5.94398667,134.876782822433
-55.63922333,8.81625167,136.340798200149
-55.43733333,8.64483333,137.104781551554
-55.69166667,8.575,138.302826239575
-55.48333333,9.39333333,133.612872416073
-55.17000833,11.20545,142.320710993647
-55.31,12.08333333,134.513199960244
-55.49864333,17.298635,138.545561420562
-55.92262333,21.07882167,136.029897765985
-55.5,28.92166667,143.585343069938
-55.050185,28.74861,138.022771567269
-55.48350167,32.60530833,186.634596578817
-55.36166667,33.30666667,148.334925899115
-55.496515,33.18492333,286.104118758748
-55.98666667,39.96,146.049081387334
-55.31166667,39.06333333,135.409743569668
-55.601945,40.53205667,137.275479253763
-55.80184,42.47833667,137.690269711507
-55.35333333,43.65666667,133.470529812284
-55.85241,44.51866333,133.10236267803
-55.67476167,45.25369667,134.43037974201
-55.22,53.605,118.00675262093
-55.28666667,61.03333333,135.037226445309
-54.92169667,-35.591455,134.612761937821
-54.99033833,-35.04498167,0
-54.13877167,-34.84780667,141.194324601037
-54.71432333,-2.41091667,0
-54.72226167,-2.39192333,0
-54.23333333,7.09166667,136.672662940306
-54.04765667,7.149575,135.505972951869
-54.60352667,7.52374167,150.286575082996
-54.66987,9.64683167,148.741711921253
-54.42885,10.35395,131.880336866659
-54.31662333,11.72256833,139.852155423144
-54.76485,14.02143333,139.259237525412
-54.41833333,14.88166667,135.1230772041
-54.29228,21.754915,133.171570874749
-54.03135667,27.274195,139.581432074664
-54.85822167,28.83280333,258.500004195778
-54.77537,28.00924,136.337648596583
-54.608195,30.654735,142.745353112012
-54.35072333,31.59218833,138.17738907896
-54.425,36.40666667,131.762747618568
-54.03151667,39.34123333,135.134675481887
-54.99033333,40.60016667,137.207139831882
-54.99590833,41.90888833,NA
-54.31440667,41.01177833,131.946994203908
-54.19,42.21333333,134.984181384764
-54.5393,42.19602167,139.79895937133
-54.74166667,45.96,134.436406140856
-54.23848333,47.24207333,133.804046644974
-54.309055,49.56719,123.52784096309
-54.625,51.975,134.267956654498
-54.1289,70.87141333,136.043730710693
-53.3915,-34.43638333,142.468497712255
-53.68169333,-34.69871833,143.574594367397
-53.04800833,-34.78208333,139.110142890044
-53.83449333,-1.908885,147.66700099682
-53.01158833,-1.7479,128.867831201381
-53.905,-1.94,129.663987621817
-53.21247833,6.35607,136.302076051158
-53.01530333,7.07828667,143.332096838885
-53.55333333,8.16,134.552564521354
-53.45211667,8.3288,135.382918476539
-53.57477333,9.34903667,138.399753731924
-53.89701333,11.761495,134.0970027677
-53.357315,20.22914333,139.213302028189
-53.88424833,20.26172167,133.250305050384
-53.29282167,23.46438,134.207762663368
-53.50285,24.4721,133.809904612912
-53.84167333,27.72360667,136.474825894341
-53.530435,30.864025,262.529131140906
-53.93804833,31.396135,133.903535052896
-53.82666667,32.23666667,131.830964040878
-53.83318,34.13033833,120.80538296292
-53.75246667,36.85810333,143.4059548389
-53.43279833,41.197285,135.916482387048
-53.40666667,42.26,133.450452341282
